"schema_name","object_name","object_type","ordinal_position","column_name","data_type","is_nullable","column_default","is_primary_key","indexes_for_column","table_indexes"
"dm","dm_perf_vs_crm_daily","materialized view",4,"clicks","bigint","YES",NULL,False,NULL,"ux_dm_perf_vs_crm_daily_nk (date, platform) [unique]"
"dm","dm_perf_vs_crm_daily","materialized view",5,"cost","numeric","YES",NULL,False,NULL,"ux_dm_perf_vs_crm_daily_nk (date, platform) [unique]"
"dm","dm_perf_vs_crm_daily","materialized view",6,"leads","bigint","YES",NULL,False,NULL,"ux_dm_perf_vs_crm_daily_nk (date, platform) [unique]"
"dm","dm_perf_vs_crm_daily","materialized view",7,"contracts","bigint","YES",NULL,False,NULL,"ux_dm_perf_vs_crm_daily_nk (date, platform) [unique]"
"dm","dm_perf_vs_crm_daily","materialized view",8,"revenue","numeric","YES",NULL,False,NULL,"ux_dm_perf_vs_crm_daily_nk (date, platform) [unique]"
"dm","dm_perf_vs_crm_daily","materialized view",9,"ctr_pct","numeric","YES",NULL,False,NULL,"ux_dm_perf_vs_crm_daily_nk (date, platform) [unique]"
"dm","dm_perf_vs_crm_daily","materialized view",10,"cpc","numeric","YES",NULL,False,NULL,"ux_dm_perf_vs_crm_daily_nk (date, platform) [unique]"
"dm","dm_perf_vs_crm_daily","materialized view",11,"cpm","numeric","YES",NULL,False,NULL,"ux_dm_perf_vs_crm_daily_nk (date, platform) [unique]"
"dm","dm_perf_vs_crm_daily","materialized view",12,"cpl","numeric","YES",NULL,False,NULL,"ux_dm_perf_vs_crm_daily_nk (date, platform) [unique]"
"dm","dm_perf_vs_crm_daily","materialized view",13,"cpa","numeric","YES",NULL,False,NULL,"ux_dm_perf_vs_crm_daily_nk (date, platform) [unique]"
"dm","dm_platform_daily","materialized view",1,"date","date","YES",NULL,False,"ix_dm_pd_date, ux_dm_platform_daily_nk","ix_dm_pd_date (date) | ux_dm_platform_daily_nk (date, platform) [unique]"
"dm","dm_platform_daily","materialized view",2,"platform","text","YES",NULL,False,"ux_dm_platform_daily_nk","ix_dm_pd_date (date) | ux_dm_platform_daily_nk (date, platform) [unique]"
"dm","dm_platform_daily","materialized view",3,"impressions","bigint","YES",NULL,False,NULL,"ix_dm_pd_date (date) | ux_dm_platform_daily_nk (date, platform) [unique]"
"dm","dm_platform_daily","materialized view",4,"clicks","bigint","YES",NULL,False,NULL,"ix_dm_pd_date (date) | ux_dm_platform_daily_nk (date, platform) [unique]"
"dm","dm_platform_daily","materialized view",5,"cost","numeric(18,6)","YES",NULL,False,NULL,"ix_dm_pd_date (date) | ux_dm_platform_daily_nk (date, platform) [unique]"
"dm","dm_platform_daily","materialized view",6,"ctr_pct","numeric(12,4)","YES",NULL,False,NULL,"ix_dm_pd_date (date) | ux_dm_platform_daily_nk (date, platform) [unique]"
"dm","dm_platform_daily","materialized view",7,"cpc","numeric(14,4)","YES",NULL,False,NULL,"ix_dm_pd_date (date) | ux_dm_platform_daily_nk (date, platform) [unique]"
"dm","dm_platform_daily","materialized view",8,"cpm","numeric(14,4)","YES",NULL,False,NULL,"ix_dm_pd_date (date) | ux_dm_platform_daily_nk (date, platform) [unique]"
"dm","dm_platform_latest","materialized view",1,"platform","text","YES",NULL,False,"ux_dm_platform_latest_nk","ux_dm_platform_latest_nk (platform) [unique]"
"dm","dm_platform_latest","materialized view",2,"last_active_date","date","YES",NULL,False,NULL,"ux_dm_platform_latest_nk (platform) [unique]"
"dm","dm_platform_latest","materialized view",3,"impressions","bigint","YES",NULL,False,NULL,"ux_dm_platform_latest_nk (platform) [unique]"
"dm","dm_platform_latest","materialized view",4,"clicks","bigint","YES",NULL,False,NULL,"ux_dm_platform_latest_nk (platform) [unique]"
"dm","dm_platform_latest","materialized view",5,"cost","numeric(18,6)","YES",NULL,False,NULL,"ux_dm_platform_latest_nk (platform) [unique]"
"dm","dm_platform_latest","materialized view",6,"ctr_pct","numeric","YES",NULL,False,NULL,"ux_dm_platform_latest_nk (platform) [unique]"
"dm","dm_platform_latest","materialized view",7,"cpc","numeric","YES",NULL,False,NULL,"ux_dm_platform_latest_nk (platform) [unique]"
"dm","dm_platform_latest","materialized view",8,"cpm","numeric","YES",NULL,False,NULL,"ux_dm_platform_latest_nk (platform) [unique]"
"dm","dm_platform_rolling_7d","materialized view",1,"platform","text","YES",NULL,False,"ux_dm_platform_rolling_7d_nk","ux_dm_platform_rolling_7d_nk (platform) [unique]"
"dm","dm_platform_rolling_7d","materialized view",2,"window_start","date","YES",NULL,False,NULL,"ux_dm_platform_rolling_7d_nk (platform) [unique]"
"dm","dm_platform_rolling_7d","materialized view",3,"window_end","date","YES",NULL,False,NULL,"ux_dm_platform_rolling_7d_nk (platform) [unique]"
"dm","dm_platform_rolling_7d","materialized view",4,"impressions","bigint","YES",NULL,False,NULL,"ux_dm_platform_rolling_7d_nk (platform) [unique]"
"dm","dm_platform_rolling_7d","materialized view",5,"clicks","bigint","YES",NULL,False,NULL,"ux_dm_platform_rolling_7d_nk (platform) [unique]"
"dm","dm_platform_rolling_7d","materialized view",6,"cost","numeric(18,6)","YES",NULL,False,NULL,"ux_dm_platform_rolling_7d_nk (platform) [unique]"
"dm","dm_platform_rolling_7d","materialized view",7,"ctr_pct","numeric","YES",NULL,False,NULL,"ux_dm_platform_rolling_7d_nk (platform) [unique]"
"dm","dm_platform_rolling_7d","materialized view",8,"cpc","numeric","YES",NULL,False,NULL,"ux_dm_platform_rolling_7d_nk (platform) [unique]"
"dm","dm_platform_rolling_7d","materialized view",9,"cpm","numeric","YES",NULL,False,NULL,"ux_dm_platform_rolling_7d_nk (platform) [unique]"
"dm","mv_crm_by_campaign_day","materialized view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","mv_crm_by_campaign_day","materialized view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","mv_crm_by_campaign_day","materialized view",3,"campaign_key","text","YES",NULL,False,NULL,NULL
"dm","mv_crm_by_campaign_day","materialized view",4,"contracts","bigint","YES",NULL,False,NULL,NULL
"dm","mv_crm_by_campaign_day","materialized view",5,"revenue","numeric","YES",NULL,False,NULL,NULL
"dm","dim_ad_names","table",1,"platform","text","NO",NULL,True,"dim_ad_names_pkey, ux_dim_ad_names","dim_ad_names_pkey (platform, ad_key) [unique] | ux_dim_ad_names (platform, ad_key) [unique]"
"dm","dim_ad_names","table",2,"ad_key","text","NO",NULL,True,"dim_ad_names_pkey, ux_dim_ad_names","dim_ad_names_pkey (platform, ad_key) [unique] | ux_dim_ad_names (platform, ad_key) [unique]"
"dm","dim_ad_names","table",3,"ad_name","text","NO",NULL,False,NULL,"dim_ad_names_pkey (platform, ad_key) [unique] | ux_dim_ad_names (platform, ad_key) [unique]"
"dm","dim_ad_names","table",4,"updated_at","timestamp with time zone","YES","now()",False,NULL,"dim_ad_names_pkey (platform, ad_key) [unique] | ux_dim_ad_names (platform, ad_key) [unique]"
"dm","dim_campaign_names","table",1,"platform","text","NO",NULL,True,"dim_campaign_names_pkey, ux_dim_campaign_names","dim_campaign_names_pkey (platform, campaign_key) [unique] | ux_dim_campaign_names (platform, campaign_key) [unique]"
"dm","dim_campaign_names","table",2,"campaign_key","text","NO",NULL,True,"dim_campaign_names_pkey, ux_dim_campaign_names","dim_campaign_names_pkey (platform, campaign_key) [unique] | ux_dim_campaign_names (platform, campaign_key) [unique]"
"dm","dim_campaign_names","table",3,"campaign_name","text","NO",NULL,False,NULL,"dim_campaign_names_pkey (platform, campaign_key) [unique] | ux_dim_campaign_names (platform, campaign_key) [unique]"
"dm","dim_campaign_names","table",4,"updated_at","timestamp with time zone","YES","now()",False,NULL,"dim_campaign_names_pkey (platform, campaign_key) [unique] | ux_dim_campaign_names (platform, campaign_key) [unique]"
"dm","dim_platform_map","table",1,"src_platform","text","NO",NULL,True,"ix_dim_platform_map_src_platform, pk_dim_platform_map","ix_dim_platform_map_norm_platform (norm_platform) | ix_dim_platform_map_src_platform (src_platform) | pk_dim_platform_map (src_platform, source_raw) [unique]"
"dm","dim_platform_map","table",2,"norm_platform","text","NO",NULL,False,"ix_dim_platform_map_norm_platform","ix_dim_platform_map_norm_platform (norm_platform) | ix_dim_platform_map_src_platform (src_platform) | pk_dim_platform_map (src_platform, source_raw) [unique]"
"dm","dim_platform_map","table",3,"source_raw","text","NO",NULL,True,"pk_dim_platform_map","ix_dim_platform_map_norm_platform (norm_platform) | ix_dim_platform_map_src_platform (src_platform) | pk_dim_platform_map (src_platform, source_raw) [unique]"
"dm","dim_platform_map","table",4,"platform","text","NO",NULL,False,NULL,"ix_dim_platform_map_norm_platform (norm_platform) | ix_dim_platform_map_src_platform (src_platform) | pk_dim_platform_map (src_platform, source_raw) [unique]"
"dm","v_bi_ad_results_30d_v3","view",1,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",2,"campaign_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",3,"creative_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",4,"product_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",5,"impressions","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",6,"clicks","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",7,"cost","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",8,"contracts","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",9,"revenue","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",10,"cost_alloc_by_revenue","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",11,"cost_alloc_by_contracts","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",12,"creative_title","text","YES",NULL,False,NULL,NULL
"dm","v_bi_ad_results_30d_v3","view",13,"creative_url","text","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_by_product_30d","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_by_product_30d","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_by_product_30d","view",3,"campaign","text","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_by_product_30d","view",4,"product_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_by_product_30d","view",5,"branch_id","integer","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_by_product_30d","view",6,"contracts","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_by_product_30d","view",7,"revenue","numeric(18,2)","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",1,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",2,"campaign","text","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",3,"impressions","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",4,"clicks","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",5,"cost","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",6,"contracts","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",7,"revenue","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",8,"cpc","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",9,"cpm","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",10,"cpa","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",11,"roas","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_30d","view",12,"roi_ratio","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",3,"campaign","text","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",4,"impressions","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",5,"clicks","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",6,"cost","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",7,"cpc","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",8,"cpm","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",9,"contracts","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",10,"revenue","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",11,"cpa","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",12,"roas","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_readable_daily_30d","view",13,"roi_ratio","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_results_30d_v3","view",1,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_results_30d_v3","view",2,"campaign_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_results_30d_v3","view",3,"impressions","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_results_30d_v3","view",4,"clicks","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_results_30d_v3","view",5,"cost","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_results_30d_v3","view",6,"contracts","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_results_30d_v3","view",7,"revenue","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_results_30d_v3","view",8,"cpc","numeric(14,4)","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_results_30d_v3","view",9,"cpa","numeric(14,4)","YES",NULL,False,NULL,NULL
"dm","v_bi_campaign_results_30d_v3","view",10,"roas","numeric(14,4)","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",3,"campaign_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",4,"creative_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",5,"id_form","integer","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",6,"product_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",7,"impressions","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",8,"clicks","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",9,"cost","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",10,"cpc","numeric(14,4)","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",11,"cpm","numeric(14,4)","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",12,"contracts","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",13,"revenue","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_by_branch_30d","view",14,"roas","numeric(14,4)","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",3,"campaign_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",4,"creative_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",5,"creative_label","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",6,"creative_url","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",7,"impressions","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",8,"clicks","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",9,"cost","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",10,"cpc","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d","view",11,"cpm","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",3,"campaign_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",4,"creative_key","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",5,"creative_label","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",6,"creative_url","text","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",7,"impressions","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",8,"clicks","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",9,"cost","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",10,"cpc","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_bi_creative_readable_30d_enriched","view",11,"cpm","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",1,"month","date","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",3,"impressions","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",4,"clicks","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",5,"cost","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",6,"leads","integer","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",7,"contracts","integer","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",8,"revenue","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",9,"cpc","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",10,"cpm","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",11,"cpl","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",12,"cpa","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_kpi_overview_monthly","view",13,"roas","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_other_sources_30d","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_bi_other_sources_30d","view",2,"source_label","text","YES",NULL,False,NULL,NULL
"dm","v_bi_other_sources_30d","view",3,"leads","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_other_sources_30d","view",4,"contracts","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_other_sources_30d","view",5,"revenue","numeric(18,2)","YES",NULL,False,NULL,NULL
"dm","v_bi_other_sources_30d_v2","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_bi_other_sources_30d_v2","view",2,"source","text","YES",NULL,False,NULL,NULL
"dm","v_bi_other_sources_30d_v2","view",3,"leads","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_other_sources_30d_v2","view",4,"contracts","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_other_sources_30d_v2","view",5,"revenue","numeric(18,2)","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",3,"impressions","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",4,"clicks","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",5,"cost","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",6,"ctr_pct","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",7,"cpc","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",8,"cpm","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",9,"leads","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",10,"contracts","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",11,"revenue","numeric(18,2)","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",12,"cpl","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",13,"cpa","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_30d_v2","view",14,"roas","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_week_v2","view",1,"week","date","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_week_v2","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_week_v2","view",3,"source","text","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_week_v2","view",4,"cost","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_week_v2","view",5,"leads","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_week_v2","view",6,"contracts","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_week_v2","view",7,"revenue","numeric(18,2)","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_week_v2","view",8,"cpl","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_week_v2","view",9,"cpa","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_perf_platform_week_v2","view",10,"roas","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",3,"source","text","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",4,"cost","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",5,"leads","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",6,"contracts","bigint","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",7,"revenue","numeric(18,2)","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",8,"cpl","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",9,"cpa","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",10,"roas","numeric","YES",NULL,False,NULL,NULL
"dm","v_bi_source_360_30d","view",11,"roi_ratio","numeric","YES",NULL,False,NULL,NULL
"dm","v_check_perf_vs_crm","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_check_perf_vs_crm","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_check_perf_vs_crm","view",3,"issue_perf","text","YES",NULL,False,NULL,NULL
"dm","v_check_perf_vs_crm","view",4,"issue_crm","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",1,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",2,"date","date","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",3,"contract_id","integer","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",4,"request_id","bigint","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",5,"product_key","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",6,"campaign_key","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",7,"creative_key","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",8,"fb_campaign_id","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",9,"fb_adset_id","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",10,"fb_ad_id","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",11,"gads_campaign_id","bigint","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",12,"gads_ad_group_id","bigint","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",13,"gads_ad_id","bigint","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",14,"creative_title","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",15,"creative_url","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",16,"revenue","numeric(18,2)","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",17,"currency","text","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",18,"contract_created_at","timestamp with time zone","YES",NULL,False,NULL,NULL
"dm","v_contract_attribution_v1","view",19,"contract_signed_at","timestamp with time zone","YES",NULL,False,NULL,NULL
"dm","v_crm_funnel_daily_norm","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_crm_funnel_daily_norm","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_crm_funnel_daily_norm","view",3,"leads","numeric","YES",NULL,False,NULL,NULL
"dm","v_crm_funnel_daily_norm","view",4,"contracts","numeric","YES",NULL,False,NULL,NULL
"dm","v_crm_funnel_daily_norm","view",5,"revenue","numeric","YES",NULL,False,NULL,NULL
"dm","v_other_sources_30d","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_other_sources_30d","view",2,"source","text","YES",NULL,False,NULL,NULL
"dm","v_other_sources_30d","view",3,"leads","bigint","YES",NULL,False,NULL,NULL
"dm","v_other_sources_30d","view",4,"contracts","bigint","YES",NULL,False,NULL,NULL
"dm","v_other_sources_30d","view",5,"revenue","numeric(18,2)","YES",NULL,False,NULL,NULL
"dm","v_perf_by_platform_30d","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_perf_by_platform_30d","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_perf_by_platform_30d","view",3,"source","text","YES",NULL,False,NULL,NULL
"dm","v_perf_by_platform_30d","view",4,"cost","numeric(18,6)","YES",NULL,False,NULL,NULL
"dm","v_perf_by_platform_30d","view",5,"leads","bigint","YES",NULL,False,NULL,NULL
"dm","v_perf_by_platform_30d","view",6,"contracts","bigint","YES",NULL,False,NULL,NULL
"dm","v_perf_by_platform_30d","view",7,"revenue","numeric(18,2)","YES",NULL,False,NULL,NULL
"dm","v_perf_by_platform_30d","view",8,"cpl","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_by_platform_30d","view",9,"cpa","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_by_platform_30d","view",10,"roas","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_funnel_daily_groups","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_perf_funnel_daily_groups","view",2,"channel_group","text","YES",NULL,False,NULL,NULL
"dm","v_perf_funnel_daily_groups","view",3,"impressions","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_funnel_daily_groups","view",4,"clicks","numeric","YES",NULL,False,NULL,NULL
